Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
03-04-1983	2.1	10.1	4.8	9.4481	2.6	1.6
04-04-1983	0.6	11.1	2.4	12.73	1.1	1.5
05-04-1983	2	10.1	2.7	11.456	3.2	1.9
06-04-1983	0	14.2	-0.1	16.9496	4.9	2.6
07-04-1983	1.1	12.7	5.3	11.7908	3.1	2.1
08-04-1983	0	19.1	3.9	17.0054	3	2.6
09-04-1983	0	18	8.2	14.8557	1.9	2.5
10-04-1983	1.7	17.5	8.3	14.3395	1.9	2.4
11-04-1983	0	21.8	7.4	17.9688	5.8	3.7
12-04-1983	9.5	13.2	7.7	10.8168	5.2	2.8
13-04-1983	0	9.8	4.7	9.9569	7.8	3.2
14-04-1983	0	9.3	1.5	13.1424	5.7	2.5
15-04-1983	1.3	11.3	3.8	12.9916	5.1	2.4
16-04-1983	0.6	12.6	4.8	13.2496	3	2.3
17-04-1983	0	16.1	1.6	18.9456	4.3	2.9
18-04-1983	0	17.3	3.7	18.4773	4.5	3.2
19-04-1983	0	22.1	6.8	19.8117	4.6	3.9
20-04-1983	0	21.8	9.4	17.7898	3.4	3.6
21-04-1983	0	24.9	9.2	20.451	5.1	4.6
22-04-1983	5	15.6	7.2	14.815	2.8	2.9
23-04-1983	1	18.7	9.4	15.5647	2.3	2.7
24-04-1983	0	21.6	8.6	18.8517	3.1	3.5
25-04-1983	0	21.7	7.7	19.8282	2.3	3.5
26-04-1983	0	23	7	21.4106	3.2	3.9
27-04-1983	0	24.3	13.2	17.7006	4.8	5
28-04-1983	0	21.3	11.3	16.9239	2.6	3.6
29-04-1983	0	23.2	10.4	19.9265	3	3.9
30-04-1983	1.4	20.6	10.8	17.2853	2.6	3.5
01-05-1983	0	24.6	10.3	20.8986	5.1	4.8
02-05-1983	1.7	18.2	9.6	15.971	5.4	4.1
03-05-1983	1.3	19.5	5.1	21.1929	2.7	3.5
04-05-1983	1.9	19	6.7	19.4927	3.5	3.4
05-05-1983	4.2	17.5	7.6	17.233	2.9	3.3
06-05-1983	0	16.7	7	17.5194	3	3.2
07-05-1983	0	17.7	4.1	21.1455	3.2	3.4
08-05-1983	0.6	12.1	9.4	10.0842	2.9	2.2
09-05-1983	8	14.7	9.3	13.5114	3.6	2.7
10-05-1983	0	20	7.5	20.5052	2.6	3.6
11-05-1983	0	19.7	9.9	18.118	3.8	3.7
12-05-1983	0	21.9	11.3	19.0562	3.8	4.1
13-05-1983	0	24.8	11.9	20.593	3.5	4.6
14-05-1983	0	25.4	12.4	21.3213	2.8	4.5
15-05-1983	0	29.7	15.6	22.3468	4.4	5.9
16-05-1983	0	29.1	15.3	22.2188	4	5.6
17-05-1983	0	28.4	14.4	22.4766	4.1	5.5
18-05-1983	0	24.9	13.2	20.4108	2.7	4.6
19-05-1983	0	25.1	11.7	22.1071	4.1	5
20-05-1983	0.2	23.4	10.2	22.1163	3.1	4.5
21-05-1983	0	26.1	12.5	21.9526	4.5	5.2
22-05-1983	0	25.4	15.4	20.2809	1.9	4.4
23-05-1983	1.8	23	15.2	16.3595	3	3.9
24-05-1983	5.8	14.5	11.5	14.7508	4	3.2
25-05-1983	2.4	16.1	7.9	17.3736	2.2	2.9
26-05-1983	2.3	18.3	9.9	17.758	2.3	3.5
27-05-1983	0.9	14.8	9.8	13.3694	3.2	2.9
28-05-1983	0.2	19.2	9.6	19.0802	2.1	3.6
29-05-1983	0	21.5	7	24.0072	1.7	3.9
30-05-1983	0	22.5	9.3	23.1378	1.4	4.1
31-05-1983	0	25.5	11	24.152	1.5	4.4
01-06-1983	0	26.5	11.8	24.2033	3.4	5.2
02-06-1983	0	28.1	13.9	23.9815	3.3	5.4
03-06-1983	3.1	26.4	14.9	21.4456	2.4	4.7
04-06-1983	0	28.2	13.3	24.6716	1.5	4.9
05-06-1983	0	29.8	14.6	25.0373	2.5	5.5
06-06-1983	0.9	20.9	15.4	14.709	4.4	4.3
07-06-1983	0	19.4	9.5	20.0541	4.5	4.6
08-06-1983	0	23.3	6.4	26.6055	3.4	5
09-06-1983	0.1	27.9	10.3	27.1959	2.5	5.3
10-06-1983	0.7	26.9	16.5	20.6325	2.6	4.9
11-06-1983	0.4	23.9	14.8	19.2333	3.1	4.5
12-06-1983	0	24.1	11.8	22.5406	2.7	4.7
13-06-1983	0	23.8	13.4	20.6509	2.6	4.6
14-06-1983	5.4	23	13.1	20.0991	3.5	4.5
15-06-1983	0.1	20.5	13.7	16.3599	6.1	4.9
16-06-1983	2.1	13.1	11.4	14.4971	7.5	3.6
17-06-1983	0.8	17	9.6	17.3018	6.7	4.4
18-06-1983	0.2	15.3	9.9	14.4617	5.7	3.7
19-06-1983	2.1	17.3	11.7	13.6406	5	3
20-06-1983	1.1	19.6	13.4	15.74	3.6	3.2
21-06-1983	0	24.1	14.4	20.1389	1.3	4
22-06-1983	1.8	22.9	14.8	18.1384	2.2	3.8
23-06-1983	0.6	23.8	11.9	22.2817	2	4.4
24-06-1983	0	25.5	11.3	24.5213	3.2	5
25-06-1983	0	27.6	12.5	25.2315	2.4	5.1
26-06-1983	2.9	28.2	14.6	23.7632	1.5	4.9
27-06-1983	0	27.7	15.5	22.6518	2.1	4.9
28-06-1983	4.7	21.4	15.9	16.6746	2.7	4
29-06-1983	0	21.5	11.2	20.5593	3.3	4.5
30-06-1983	0	24.5	9.5	25.1642	1.6	4.5
01-07-1983	0	26.5	11.8	24.8685	2.9	5.2
02-07-1983	1.4	24.4	15.6	18.7812	5.9	5.3
03-07-1983	0	27.1	15	22.2896	3.4	5.3
04-07-1983	0	28.5	14.3	24.2506	2.4	5.3
05-07-1983	0	29.5	14.9	24.5205	2.1	5.3
06-07-1983	0	30.2	16.3	23.9469	2.4	5.5
07-07-1983	2.3	31.8	17.4	24.2781	2.3	5.7
08-07-1983	7.2	29.9	18.1	21.771	3.3	5.6
09-07-1983	0	30.2	16.2	23.73	3	5.9
10-07-1983	0	31	16.1	24.529	2.4	5.7
11-07-1983	0.3	30.6	16.7	23.545	3.3	5.9
12-07-1983	2.5	27.5	17.1	20.1913	3.6	5.2
13-07-1983	0.1	29.7	18.4	21.0255	4.4	6
14-07-1983	0	24.2	17.9	15.1055	4.8	4.9
15-07-1983	0	27.3	15.5	21.3118	3.1	5.1
16-07-1983	0	30.3	15	24.4587	1.6	5.2
17-07-1983	0	31.6	17.5	23.3096	2	5.5
18-07-1983	0	33.6	16.3	26.0013	3	6.3
19-07-1983	2.1	34.4	20	23.4054	2.7	6.2
20-07-1983	1.2	30.2	20	19.5089	3.6	5.7
21-07-1983	0.2	22.6	14.4	17.2677	4.1	4.9
22-07-1983	0	27.6	9	26.5938	2	4.9
23-07-1983	0	31.3	15.7	24.1287	3.1	5.8
24-07-1983	2.6	29.7	15.9	22.5652	1.8	5.1
25-07-1983	1.4	27.4	17	19.1374	3	4.7
26-07-1983	0	30.8	14.1	24.6976	1.2	4.9
27-07-1983	0	35.6	16.5	26.3553	1.3	5.7
28-07-1983	0.2	35.2	20.7	22.6436	3.2	6.3
29-07-1983	6.1	25.8	20.5	13.145	3.6	4.3
30-07-1983	0	30.6	19.1	19.6996	3.7	5.8
31-07-1983	0	30.5	14.9	23.1344	1.6	5
01-08-1983	0	33.6	17.5	23.5346	4.6	6.6
02-08-1983	3.7	28.6	19.9	16.7312	3.9	5
03-08-1983	9	21.3	15.1	14.2735	6.1	4.3
04-08-1983	0.4	19	11.1	15.7963	5.6	4.1
05-08-1983	0.8	22.1	11.1	17.9191	2.8	3.7
06-08-1983	2.7	18.9	11.9	14.6844	1.8	2.8
07-08-1983	0.7	19.9	11.8	15.6144	3.6	3.2
08-08-1983	0.1	24.3	14.7	17.1664	4.8	4.2
09-08-1983	0	28.1	15	20.0675	3.2	4.6
10-08-1983	0	28.7	15.3	20.2586	2.1	4.4
11-08-1983	0.8	28.2	15.2	20.0665	2.8	4.4
12-08-1983	0	28.6	16.2	19.1977	3.3	4.8
13-08-1983	0.4	23	15.5	16.0448	5.2	3.9
14-08-1983	0	23.4	12.7	17.3345	3.7	4.2
15-08-1983	0	25.3	9.8	21.1944	2.9	4.2
16-08-1983	0	27.5	12.8	20.3855	4.3	5.1
17-08-1983	0	26.4	13.9	18.5958	2.4	3.9
18-08-1983	0.7	28.3	16.4	17.8876	2.8	4.3
19-08-1983	0	29.2	15.1	19.4869	1.6	4.1
20-08-1983	0	30.3	14.2	20.8506	1.6	4.3
21-08-1983	0	30.7	14.8	20.5562	1.6	4.3
22-08-1983	0	30.9	14.9	20.3925	1.6	4.3
23-08-1983	0	29.8	16.8	18.1086	1.8	4.1
24-08-1983	0	30	15.9	18.7428	2.4	4.3
25-08-1983	0.7	23.7	18	11.2549	1.8	2.7
26-08-1983	0	28	15.6	17.2896	1.4	3.5
27-08-1983	0	29	15	18.2406	1.9	3.9
28-08-1983	0	28.8	13.9	18.7137	1.4	3.7
29-08-1983	0.3	27.3	15.5	16.2871	3	4
30-08-1983	0.1	24.2	16.2	12.9924	2.2	3.1
31-08-1983	0	26.7	15.2	15.4327	2.3	3.5
01-09-1983	0	27.8	13.7	17.4763	3.1	4
02-09-1983	0	27.3	14.1	16.7655	3.3	4.1
03-09-1983	18.1	23.6	15.6	12.1848	3.4	3.1
04-09-1983	14.2	20.5	10.6	14.0246	4.5	3.4
05-09-1983	0	23.7	8.8	17.3604	2.3	3
06-09-1983	0.4	23.7	14.2	13.4148	2.9	3.2
07-09-1983	0.3	19.9	14.9	9.281	4.2	3.7
08-09-1983	0	21.3	8.3	15.6218	2.9	3
09-09-1983	0	25.6	8.1	18.1993	3	3.1
10-09-1983	0	29.4	13.7	16.9792	5.6	4.5
11-09-1983	1.4	23	15.3	11.5538	3.2	3
12-09-1983	3.6	17.3	11.5	9.554	4.3	2.5
13-09-1983	0	20.1	10.2	12.7476	2.9	2.8
14-09-1983	0	22.2	7.7	15.5658	2.3	2.4
15-09-1983	0	25.3	12	14.667	2.9	2.9
16-09-1983	0	22.8	12.1	12.8495	2.8	2.5
17-09-1983	8	15	9.4	8.8278	2.9	1.7
18-09-1983	0	18	11.4	9.5501	6.5	3.3
19-09-1983	0	21.8	9	13.6778	3	2.6
20-09-1983	0	24.9	8.7	15.4018	3.7	2.9
21-09-1983	0	22.8	9.6	13.5983	2.3	2.4
22-09-1983	0	25.5	13.1	12.9651	3.6	3.2
23-09-1983	0	19.4	11.2	10.3714	2.4	2.3
24-09-1983	0	20.9	5.4	14.295	1.9	2
25-09-1983	2.2	18.3	10.5	9.5992	5.7	3.1
26-09-1983	0	19.3	9.5	10.8646	3.1	2.5
27-09-1983	0	21.6	4.9	14.2909	1.7	2
28-09-1983	0	21.9	4.4	14.5523	1.6	1.7
29-09-1983	0	21.5	6.9	12.9787	2	1.7
30-09-1983	0	23.2	10.2	11.9797	2.3	2
01-10-1983	0	15	10	6.8465	5.6	3.2
02-10-1983	0	14.9	-0.7	12.9137	3.2	1.6
03-10-1983	1.5	19.9	7.5	11.1667	1.5	1.5
04-10-1983	0	25.2	11.6	11.557	2	2.1
05-10-1983	0	25.3	10	12.2233	1.9	2
06-10-1983	0.7	24.1	8.9	12.0153	3.3	2.2
07-10-1983	0	19.7	9.6	9.3768	2.6	2
08-10-1983	0	20.3	6.7	10.9915	2.5	1.7
09-10-1983	1.2	17.2	8.5	8.3401	4.2	1.8
10-10-1983	0.3	17.6	5.9	9.7405	2.4	1.4
11-10-1983	12.9	13.8	7.8	6.2761	2.1	0.9
12-10-1983	6.8	14.1	8.3	6.2429	4.5	2.1
13-10-1983	0	17.4	2.6	10.6254	2.8	1.5
14-10-1983	0	17.9	5.7	9.3855	3.7	1.6
15-10-1983	0	20.4	6.7	9.8237	4.1	1.8
16-10-1983	0	22	7.5	9.9794	5.1	2.1
17-10-1983	10.3	13.7	7.5	6.4428	4.7	1.3
18-10-1983	0.4	14	7.5	6.0147	5	2.1
19-10-1983	0	17.2	2.6	9.593	1.8	1
20-10-1983	0	16.8	8.2	6.6851	1.8	1.2
21-10-1983	0	11.1	7.2	4.2413	4.3	1.8
22-10-1983	0	9.9	3	5.7883	4.2	1.4
23-10-1983	0	11.1	-1	8.0462	1.8	0.8
24-10-1983	0	11.7	-0.8	8.0638	3.1	1
25-10-1983	0	10.4	-1	7.1295	3.2	0.9
26-10-1983	0	13.2	0.7	7.8184	2.5	0.9
27-10-1983	0	17.9	4.9	7.8225	2	1.1
28-10-1983	0	16.4	2.3	8.108	1.4	0.7
29-10-1983	0	11.3	4.7	4.9582	2.5	0.9
30-10-1983	0	9.8	5.8	3.5497	1.9	0.8
31-10-1983	0	10.4	6.5	3.3823	3.6	1.2
01-11-1983	0	12.1	6.2	4.3841	4	1.7
02-11-1983	0	13.6	-0.7	7.5132	1.7	0.6
03-11-1983	0	11.7	0.7	6.2738	3.9	0.7
04-11-1983	0	10.2	3.5	4.5136	2.6	0.6
05-11-1983	0	9.9	6.4	2.8113	0.7	0.6
06-11-1983	0	11.4	4.9	4.2091	1.3	0.6
07-11-1983	0	12.3	1.2	5.8682	2.9	0.5
08-11-1983	0	9.3	2.5	3.9831	3.2	0.6
09-11-1983	0	6.6	3.5	2.3251	1.8	0.5
10-11-1983	0	6.2	2.3	2.8689	1.1	0.6
11-11-1983	0	7.6	2.8	3.096	3.1	0.7
12-11-1983	0	4.8	-0.9	3.5539	3.4	1
13-11-1983	0	3.3	-5.8	4.6722	2.8	0.7
14-11-1983	0.1	-0.6	-6.7	3.7373	1.5	0.5
15-11-1983	0	-0.3	-11.1	5.0498	1.7	0.2
16-11-1983	0	6.3	-3.5	4.4089	2.3	0.6
17-11-1983	0	6.4	-2.8	4.2678	1.8	0.6
18-11-1983	0	3.5	-4.8	3.9895	1.3	0.3
19-11-1983	0	2.6	-7.1	4.3864	1.2	0.2
20-11-1983	0	1.6	-8	4.2478	2.2	0.2
21-11-1983	0	2.8	-6.4	4.0511	2.5	0.2
22-11-1983	0	4.5	-2.2	3.1367	3.2	1
23-11-1983	0	5.5	-6.8	4.7665	1.6	0.3
24-11-1983	0	4.5	-6.7	4.4148	2.9	0.5
25-11-1983	0	-1.9	-6.9	2.4054	2.6	0.3
26-11-1983	0	2.4	-2.6	2.2303	2.2	0.4
27-11-1983	9	11.3	0.9	3.9971	4	0.4
28-11-1983	3.9	10.1	5.7	2.0409	4.5	1.3
29-11-1983	1.6	6.8	3.4	1.4444	4.2	1.2
30-11-1983	0.2	4.5	0.8	1.7666	5.8	1.1
01-12-1983	2.1	-1.6	-3.9	1.0986	8.4	1.4
02-12-1983	0	-1.3	-3.1	1.7892	5.9	1
03-12-1983	0	-4	-9.8	2.3928	1.7	0.3
04-12-1983	0	1.9	-5.8	2.8383	2.1	0.5
05-12-1983	0	2	-7.6	3.4526	2.1	0.2
06-12-1983	0	1.3	-5	2.4468	2.3	0.3
07-12-1983	0	3.6	-1.7	2.1737	5.6	1
08-12-1983	0	0.9	-2.4	1.8651	5.1	0.7
09-12-1983	0	1.4	-9.9	3.684	3.8	0.3
10-12-1983	0	-1.2	-4.6	1.3935	3.8	0.5
11-12-1983	0	0.7	-3.8	1.8501	3.4	0.7
12-12-1983	0	-1.1	-7	2.5015	1.8	0.4
13-12-1983	0	-2.4	-9.6	2.6683	3.7	0.3
14-12-1983	0	-3.2	-9.5	2.3434	2.8	0.3
15-12-1983	0	-2.5	-7.1	1.7371	3.7	0.4
16-12-1983	0	-2	-4.8	1.0752	7.1	0.7
17-12-1983	0	0.5	-3.4	1.5128	4.4	0.5
18-12-1983	0.1	5.4	-0.9	2.253	3.6	0.4
19-12-1983	0	12.1	3.1	3.0047	5.9	0.9
20-12-1983	10.1	5.8	2	0.8793	2.4	0.7
21-12-1983	0	7.5	0.3	2.5499	3.5	0.4
22-12-1983	3.6	5.1	0.7	1.6596	2.3	0.4
23-12-1983	0.4	9	1.3	2.6654	1.3	0.3
24-12-1983	3.1	9.5	4.1	2.0206	2.2	0.5
25-12-1983	0	9.4	3.5	2.1567	2.2	0.7
26-12-1983	0.5	12.2	1.4	3.4102	4	0.6
27-12-1983	0.3	7.2	2.8	1.2497	7.9	2.1
28-12-1983	0	12.2	0.9	3.5792	3.2	0.9
29-12-1983	0	11.5	2.5	3.0177	3.1	0.7
30-12-1983	0	4.4	-0.1	1.7172	2	0.4
31-12-1983	0	8.1	1.3	2.5201	4.1	0.9
01-01-1984	0	12.5	2.1	3.4658	2.8	1
02-01-1984	0	11.3	-0.5	3.8211	3.2	0.9
03-01-1984	0	9.5	-1	3.5522	2.8	0.4
04-01-1984	2.6	5.4	-0.5	2.3447	3.9	0.9
05-01-1984	0.1	4.2	-0.3	1.865	3.4	0.9
06-01-1984	0	3.8	-4.4	2.9671	1.9	0.5
07-01-1984	0	4.8	-0.7	2.3156	2.7	0.8
08-01-1984	0.5	3.2	-1.8	2.2358	2	0.5
09-01-1984	0.2	4.5	-1.4	2.5769	2.3	0.6
10-01-1984	0	2.1	-2	1.7707	4.8	0.8
11-01-1984	0	1.4	-5.7	3.0015	2.3	0.5
12-01-1984	0	-2.7	-7.7	2.3295	4.4	0.5
13-01-1984	0.4	1.8	-5.3	2.9875	2.6	0.4
14-01-1984	0	2.5	-2.4	2.2717	3.4	0.7
15-01-1984	0	6.9	0.8	2.7261	4.2	1
16-01-1984	0.1	5.7	-1.2	3.1164	3.7	0.8
17-01-1984	0.2	4.3	-1.2	2.6284	3.9	0.7
18-01-1984	1.8	6.2	0.9	2.7406	3.9	1.1
19-01-1984	0	2.4	-4.6	3.2009	3.9	0.5
20-01-1984	0.9	0.7	-1.6	1.4009	4	0.6
21-01-1984	0	0.3	-4	2.3951	2	0.5
22-01-1984	1	-1.1	-4	1.764	3.1	0.5
23-01-1984	0	0.7	-3.1	2.3867	2.9	0.5
24-01-1984	2.5	1.3	-1.8	1.9561	3.4	0.4
25-01-1984	0	4.1	-1.8	3.1615	8.2	1.3
26-01-1984	0	2.7	-2.5	3.0184	5.5	1.2
27-01-1984	0	2.1	-7.2	4.651	5.2	0.8
28-01-1984	0	1.9	-3.4	3.4987	1.9	0.5
29-01-1984	3.6	0.9	-1.4	1.8658	1.2	0.6
30-01-1984	0	-0.1	-2.6	2.0222	2	0.4
31-01-1984	0.1	0.7	-1.3	1.6041	2.6	0.5
01-02-1984	3	0.7	-3.1	2.6342	1.2	0.3
02-02-1984	2.3	2.3	-0.1	1.9396	1.6	0.5
03-02-1984	0.5	3.6	0.3	2.5771	1.5	0.5
04-02-1984	0	7.8	0.8	4.4989	2.9	0.9
05-02-1984	0.2	6.5	-2.8	5.4226	1.5	0.4
06-02-1984	0.1	6.7	0.6	4.4833	3.7	0.9
07-02-1984	0.1	8.6	1.4	4.7683	4.4	1.3
08-02-1984	0	4.8	-0.9	4.2028	3.6	1
09-02-1984	0.9	5	0	3.9347	6.6	1.2
10-02-1984	0	2.8	0.2	2.5628	12.1	2.1
11-02-1984	0	1.9	-0.9	2.7139	9.6	2.2
12-02-1984	0	1.3	-2.6	3.6028	9.7	2.3
13-02-1984	0	0.4	-3.9	4.3062	8.2	1.7
14-02-1984	0.1	-1	-4.2	3.8551	4.1	0.9
15-02-1984	0.1	-1.6	-5.9	3.7523	3.3	0.7
16-02-1984	0.1	-1.4	-6.1	4.4328	2.5	0.7
17-02-1984	0.1	-0.8	-9	6.3297	1.4	0.4
18-02-1984	0	1.6	-8.4	7.2592	1.1	0.5
19-02-1984	1	0.2	-3	4.0819	1.6	0.6
20-02-1984	0.9	0.7	-2.5	3.8093	2.7	0.6
21-02-1984	0	1.5	-2.9	4.6311	2.5	0.7
22-02-1984	0.3	0.3	-3	4.4268	4.6	0.6
23-02-1984	4.8	0.9	-0.7	2.3521	3	0.5
24-02-1984	2.6	2.2	-0.3	3.3974	1.7	0.6
25-02-1984	1.8	3.2	0.5	3.6164	2.6	0.6
26-02-1984	0.6	4.8	1.1	4.5423	3.7	0.8
27-02-1984	3.7	4.8	0.4	5.1483	3.2	0.7
28-02-1984	0	3.6	1.2	3.4818	1.4	0.6
29-02-1984	0	4.9	0	5.9321	2.4	0.8
01-03-1984	0	6.8	1.2	6.3585	2.9	1
02-03-1984	3.9	4.8	1	5.0931	3.9	1.1
03-03-1984	1.6	4.6	0.2	5.6226	6.1	1.2
04-03-1984	5.7	4.4	0.8	5.0917	9.8	1.6
05-03-1984	0	5.2	0.8	5.6724	8	2
06-03-1984	0	7.9	1.3	7.5338	8.6	2.3
07-03-1984	0	8.9	2.6	7.3413	6.6	2.2
08-03-1984	0	5.4	1.3	5.8468	5.4	1.9
09-03-1984	0	5.6	-1.6	8.2931	5.5	1.8
10-03-1984	0	5.5	-1.4	8.2557	5.1	1.7
11-03-1984	0	4.6	-0.5	6.8781	7.4	2
12-03-1984	1.5	5.6	-1.2	7.9942	4	1.3
13-03-1984	0	7.3	0.1	8.794	2.1	1.2
14-03-1984	0	9.4	-0.1	10.4306	1.7	1.3
15-03-1984	0	8.2	-1.7	10.8175	2.3	1.3
16-03-1984	0	8.8	2.2	8.7211	2.5	1.6
17-03-1984	0	9.3	1.9	9.4683	1.6	1.5
18-03-1984	0	7.4	0.4	9.7069	3.8	1.8
19-03-1984	0	4	-4.3	10.386	3.5	1.7
20-03-1984	0	4.9	-5.9	12.2002	4.5	2
21-03-1984	0	8.1	-5.2	13.1809	3.5	1.7
22-03-1984	0	9.4	-4	14.008	1.9	1.5
23-03-1984	0	11	-3.4	14.8373	1.4	1.5
24-03-1984	0	12.3	-2.8	15.3692	2.2	1.9
25-03-1984	0	16.3	-0.3	16.4033	5.7	2.9
26-03-1984	0.4	15.8	4.4	12.7398	3.1	2.1
27-03-1984	0	15.8	3.3	14.2984	3.5	2.6
28-03-1984	0	19.2	3.2	15.9979	4.3	3
29-03-1984	0	18.8	7.9	14.1102	6	3.6
30-03-1984	7.2	6.5	4.4	7.309	7.8	1.9
31-03-1984	0	11.1	2.3	12.2535	5.5	2.6
01-04-1984	0	13.8	-0.5	16.3053	6	2.7
02-04-1984	1	11.4	5.8	10.1705	4.8	2.2
03-04-1984	4.4	8.2	3.4	9.0896	6	1.8
04-04-1984	6.7	7.4	2.5	10.2566	5	1.9
05-04-1984	0	10.9	-0.1	14.7268	2	1.7
06-04-1984	0	14.9	1.4	16.6	2.1	2
07-04-1984	0.3	15	7.8	11.8693	6.9	3.3
08-04-1984	2.2	14.1	7.4	11.8086	8.2	3.4
09-04-1984	1.2	9.3	6.3	7.9028	7.5	2.4
10-04-1984	2.9	13.9	5.5	13.3313	4.5	2.4
11-04-1984	0.1	13.1	5.3	12.9301	1.8	1.9
12-04-1984	0.3	13.4	5.2	13.2802	4.4	2.4
13-04-1984	3.2	12.5	6.5	11.2958	6.7	2.5
14-04-1984	0	17.5	5.6	16.6822	2.8	2.9
15-04-1984	0	20.8	4.8	19.7776	3.9	3.5
16-04-1984	0	21.1	6.7	18.8652	3.5	3.7
17-04-1984	1	9.8	5.7	10.2673	10.7	3.4
18-04-1984	0	13	6.1	12.9311	8.9	4.7
19-04-1984	0	13.7	3.9	15.7955	6.4	4
20-04-1984	0	15.7	1.4	19.2186	2.1	2.9
21-04-1984	0	15.3	3.8	17.3027	2.3	2.9
22-04-1984	0	18.4	3.9	19.6723	1.8	2.9
23-04-1984	0	20.2	9.1	17.3304	2.1	3.2
24-04-1984	0	15.2	8.4	13.2254	6.5	3.9
25-04-1984	0	18	5.5	18.5433	5.7	4.2
26-04-1984	0	19.4	5.4	20.0408	5.2	4.4
27-04-1984	0	9.6	2	14.5259	6.6	3.6
28-04-1984	0.2	8	0.9	13.9711	2.6	2.2
29-04-1984	0.6	13.8	0.1	19.1275	2.3	2.8
30-04-1984	0.9	12.7	0.3	19.2378	2.5	2.5
01-05-1984	8.1	12.8	6.4	13.5246	3	2.1
02-05-1984	0	22.2	6.5	22.1655	4.1	4
03-05-1984	0	21.4	8.2	20.2408	3.7	3.9
04-05-1984	0	25.5	10.7	20.4949	2.1	4.1
05-05-1984	0	26.3	11.5	20.5287	2	4.2
06-05-1984	0.4	24.4	11.6	20.4495	1.7	3.8
07-05-1984	2.2	22.7	9.8	19.7891	2.7	3.8
08-05-1984	3	11	6.3	11.6864	5.3	2.6
09-05-1984	0.1	13.1	4.4	16.8073	4.3	3.2
10-05-1984	1.6	11.3	6.5	11.7816	2.8	2.2
11-05-1984	0.5	10	6.3	10.6473	5.4	2.3
12-05-1984	0.3	11.8	7.3	15.6916	4.2	2.8
13-05-1984	1.2	12.5	9	10.1843	4.8	2.3
14-05-1984	2.1	18	8.6	18.3595	2	3.3
15-05-1984	0.7	19.7	7.7	20.6105	3.6	3.9
16-05-1984	0.5	21.9	8.9	21.5935	3.9	4.2
17-05-1984	0	22	9.8	21.0685	4.5	4.8
18-05-1984	0	22.9	7.4	23.9867	1.9	4.1
19-05-1984	0	25.2	8.7	24.8748	4.4	5.2
20-05-1984	0	25.1	10.2	23.1761	3.6	5
21-05-1984	6.5	19.7	14	15.1923	6.2	4
22-05-1984	4.4	18.3	10.8	16.5195	2.4	3.3
23-05-1984	0.8	16.4	8.5	16.873	4.3	3.2
24-05-1984	7.9	19.2	10	18.6182	3.3	3.7
25-05-1984	2	19.2	9.2	19.4526	2.1	3.4
26-05-1984	2.1	20.7	8.5	21.7307	2	3.7
27-05-1984	0	20.8	9.1	21.095	5.3	4.4
28-05-1984	4.6	17.1	11.5	14.2878	2.6	3
29-05-1984	4.1	16.6	9.2	16.7713	3.2	3.3
30-05-1984	2.8	17.8	8.7	18.5246	1.7	3.2
31-05-1984	0	21.1	5.2	25.3572	1.9	3.9
01-06-1984	0	23	9	23.7465	2	4.2
02-06-1984	0	26.4	9.9	25.8952	2	4.8
03-06-1984	0	26.7	11.9	24.529	3.5	5.2
04-06-1984	3.7	24.5	12.9	21.164	3.5	4.7
05-06-1984	0	23.3	10.1	22.9101	5	5.1
06-06-1984	0.2	21	14.4	15.9704	3.8	4.3
07-06-1984	0.3	16.5	10.2	15.6247	2	2.9
08-06-1984	2.5	19.7	8.3	21.4646	4	4.2
09-06-1984	3.5	19.2	11.5	17.356	4	3.8
10-06-1984	0	22.9	10.8	22.2973	4.1	5.1
11-06-1984	0.1	22.2	11.7	20.5248	2.9	4.4
12-06-1984	0.6	18.7	8.3	20.6852	3.4	4.2
13-06-1984	0	22.3	5.6	26.5819	2.2	4.4
14-06-1984	0	28.4	12	26.3363	2.8	5.5
15-06-1984	3.5	21.5	14.8	16.2839	4.1	4.4
16-06-1984	0	19.6	10.3	19.5774	4.1	4.4
17-06-1984	0	22	9.9	22.3932	2.2	4.2
18-06-1984	0.2	23.9	11.1	23.1418	1.3	4.3
19-06-1984	0	25.8	12	23.9943	1.5	4.6
20-06-1984	0	27.9	13.1	25.0471	1.8	5
21-06-1984	1.1	28	15.3	23.2382	2.3	5.1
22-06-1984	2.9	25.4	17.4	18.05	3.6	4.7
23-06-1984	2.3	26.3	14.6	22.0537	4.3	5.6
24-06-1984	0.8	17.9	11.2	16.3383	2.9	3.6
25-06-1984	0.7	19.8	10	19.2458	3.9	4.2
26-06-1984	1.4	19.8	11	18.8293	3.9	4.3
27-06-1984	0	24	11.1	23.1374	2.5	4.7
28-06-1984	0.5	26.4	11.7	24.7279	2.8	4.8
29-06-1984	7	17.8	13.6	16.7987	2	3.8
30-06-1984	0.9	20.8	8.8	22.2702	2.4	3.9
01-07-1984	0.2	23.3	12.1	21.0294	3.1	4.5
02-07-1984	1.2	21.8	14.8	16.4286	2.7	3.5
03-07-1984	1.5	18.6	13.5	15.0292	4.4	4
04-07-1984	2.1	19.1	8.8	19.3888	4.8	4.1
05-07-1984	0	19.1	11.1	18.379	4.8	4.4
06-07-1984	1.6	17.5	11.8	14.6107	2.5	3.2
