ClimateZone	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
C04	22-01-1989	0	-1.1	-2.8	1.0782	2.3	0.5
C04	23-01-1989	0	5.2	-1.8	3.6405	2.9	0.5
C04	24-01-1989	0	1.8	-2.7	2.5214	1.8	0.4
C04	25-01-1989	0	0.3	-2.8	2.4982	2.9	0.6
C04	26-01-1989	0	1.2	-2.4	2.2491	3.6	0.8
C04	27-01-1989	0	0.1	-5.2	3.1696	1.5	0.3
C04	28-01-1989	0	-0.9	-2.1	0.8848	2.4	0.6
C04	29-01-1989	0	0.1	-2.5	1.9372	1.5	0.5
C04	30-01-1989	0	0.3	-3.4	2.752	1.3	0.4
C04	31-01-1989	0	5.8	-5.4	5.4791	2.1	0.4
C04	01-02-1989	0	4.6	-0.8	3.7132	1.9	0.5
C04	02-02-1989	0	3.7	1.1	2.0208	2.8	0.6
C04	03-02-1989	0	1.7	0.2	1.3628	1.3	0.6
C04	04-02-1989	0	1	-0.2	1.0278	2.2	0.6
C04	05-02-1989	0	4.7	-0.9	3.9708	2.7	0.7
C04	06-02-1989	0.3	9.2	1.9	4.8015	2.1	0.7
C04	07-02-1989	0	11.3	-0.3	6.5417	1.5	0.6
C04	08-02-1989	0	3.4	-0.8	2.9123	1.6	0.4
C04	09-02-1989	0	4.5	0.3	3.5257	3.3	0.5
C04	10-02-1989	0	5.1	1.2	3.4273	5.1	1
C04	11-02-1989	0	6.9	-0.6	5.2798	3.9	0.9
C04	12-02-1989	0	5.7	-2.5	5.5969	2.5	0.6
C04	13-02-1989	0.1	8.2	-0.5	5.7216	5.6	1.2
C04	14-02-1989	0	4.3	-4.4	6.2013	2.9	0.5
C04	15-02-1989	0.8	5.5	-0.6	5.3699	3.9	0.9
C04	16-02-1989	0	8.7	2.4	5.2731	4	1.4
C04	17-02-1989	0	7.1	0.8	5.3747	2.9	1.1
C04	18-02-1989	0.2	6.5	-0.7	5.9157	2.2	0.6
C04	19-02-1989	4.4	10.9	2.1	6.7823	2.4	0.7
C04	20-02-1989	0	17.3	5.2	8.3771	3.5	1.5
C04	21-02-1989	1.2	6.6	-1	5.8228	2.8	1
C04	22-02-1989	0.2	7.5	-0.3	6.6159	3	0.8
C04	23-02-1989	0	11.6	3	7.0657	4.3	1.1
C04	24-02-1989	0	15.9	2.7	8.5986	6.3	1.7
C04	25-02-1989	1	14.6	7.8	6.5284	8.7	2.5
C04	26-02-1989	3	9.7	3.4	5.2725	5.6	1.4
C04	27-02-1989	0	10.1	0.9	8.0689	2.5	1.2
C04	28-02-1989	0	11.6	0.6	9.0316	3.2	1.3
C04	01-03-1989	0	12.6	1.4	9.3465	2.9	1.5
C04	02-03-1989	0.5	12.2	1	9.4781	3.4	1.5
C04	03-03-1989	1.2	7.8	0.5	7.5518	2.7	0.8
C04	04-03-1989	1	11.3	4.3	7.4427	3.8	1.3
C04	05-03-1989	0	12.7	3.9	8.666	2.7	1.5
C04	06-03-1989	0	13.2	0.1	10.9853	1.7	1.2
C04	07-03-1989	0	15.7	-0.5	12.5726	2.4	1.4
C04	08-03-1989	0.3	12.3	-0.5	11.1655	3.9	1.4
C04	09-03-1989	0	10.9	4.2	7.4171	5.4	2.2
C04	10-03-1989	0	11.8	1.4	10.2083	1.9	1.4
C04	11-03-1989	0	12.4	2.6	10.0354	2.5	1.4
C04	12-03-1989	0	10.7	4.5	7.7582	2.4	1.3
C04	13-03-1989	0.1	10.4	3.2	8.6638	2.7	1.2
C04	14-03-1989	6.1	10.7	5	7.7067	4.1	2
C04	15-03-1989	0	11.8	-0.3	11.9748	3.9	1.7
C04	16-03-1989	0	16	5.4	11.3022	3.6	2.1
C04	17-03-1989	0	17.9	7.1	11.5125	4.3	2.5
C04	18-03-1989	0.9	10.8	4.3	8.5007	4.1	1.6
C04	19-03-1989	1.4	11.5	3.8	9.8536	3.1	1.8
C04	20-03-1989	0	10	2.5	9.6751	3.6	1.2
C04	21-03-1989	2.5	8.3	5.9	5.0526	3.1	1.1
C04	22-03-1989	0	13.6	3.8	11.6082	3.4	2.2
C04	23-03-1989	0.6	15	5.1	12.4063	5	2.6
C04	24-03-1989	0	12.3	-0.1	13.6681	3.3	2.2
C04	25-03-1989	0.2	18	6.5	13.2109	4.8	3.1
C04	26-03-1989	0.2	15.8	6.2	12.1403	3.5	2.6
C04	27-03-1989	0	15.6	1.3	15.2457	1.8	2
C04	28-03-1989	0	19.2	2.4	16.8625	3.2	2.6
C04	29-03-1989	0	22.2	3.9	17.7284	3.1	2.8
C04	30-03-1989	0.8	21.6	7.9	15.4804	1.7	2.4
C04	31-03-1989	0	15.7	8.1	13.5118	2.1	2.4
C04	01-04-1989	0.5	20.4	10.9	12.8846	3.8	3.2
C04	02-04-1989	6.7	7.1	3.1	7.7431	3.1	1.6
C04	03-04-1989	0.8	6.6	2.2	8.4098	3	1.2
C04	04-04-1989	1.5	17.1	4.4	15.5957	3.8	2.2
C04	05-04-1989	0.6	17.7	9.2	12.6664	5.5	3.3
C04	06-04-1989	0	15.7	3.2	15.8441	2.8	2.2
C04	07-04-1989	0.5	16.8	5.5	15.1456	3.4	2.7
C04	08-04-1989	0	19.1	4	17.9128	4.6	3.2
C04	09-04-1989	0	18.6	6.3	16.1058	3	2.8
C04	10-04-1989	0	21.1	4.6	19.1	4.5	3.5
C04	11-04-1989	0	23.6	8.9	18.0894	4.2	4.2
C04	12-04-1989	0.1	23.1	9.4	17.5829	5.2	4.2
C04	13-04-1989	0.5	14.3	10.3	14.3361	4.7	2.7
C04	14-04-1989	2.5	16.4	9.4	12.2447	3.4	2.5
C04	15-04-1989	7.7	12.1	7.6	10.0034	8.1	2.7
C04	16-04-1989	0.7	19.7	7.9	16.8969	3.6	3.2
C04	17-04-1989	0.1	17.8	8.4	14.8968	5.4	3.5
C04	18-04-1989	1	11.6	5.5	11.819	4	2.4
C04	19-04-1989	0.1	13.2	1.9	16.7273	3	2.2
C04	20-04-1989	0.4	18.7	5.1	18.8107	2.8	2.9
C04	21-04-1989	0	19.8	7.7	17.7762	2.7	3.1
C04	22-04-1989	1	17.5	9.3	14.4318	3.9	3.2
C04	23-04-1989	3.8	12.6	5	13.9475	4	2.6
C04	24-04-1989	0	17.8	3.2	20.0932	2.7	3.2
C04	25-04-1989	0	16.3	3.9	18.5316	5.9	3.4
C04	26-04-1989	0	21.9	8.7	18.9576	5.7	4.6
C04	27-04-1989	2.6	14.7	8.5	14.1296	4.4	3.1
C04	28-04-1989	8	11.2	6.3	11.4698	5.9	2.5
C04	29-04-1989	0.1	10.7	5.2	12.2347	8.4	3.4
C04	30-04-1989	1.5	8.1	4.9	8.7825	10.5	2.7
C04	01-05-1989	12.9	8	5.2	8.2006	9.9	2.2
C04	02-05-1989	4.1	12.8	7.1	14.362	7.1	3.4
C04	03-05-1989	0	18.2	8.5	17.1522	5.8	4
C04	04-05-1989	0	17.7	9.4	15.8636	5.1	3.6
C04	05-05-1989	0	22.2	10.8	18.3515	5.5	4.6
C04	06-05-1989	1.7	16.3	9.6	16.8382	5.4	3.7
C04	07-05-1989	0.2	13.3	5.3	15.8673	8.7	4.3
C04	08-05-1989	0	16.5	5.9	18.5091	7.1	4.6
C04	09-05-1989	0	19.6	5.1	22.0916	2.5	3.6
C04	10-05-1989	0	24.3	6.8	24.5226	3.3	4.4
C04	11-05-1989	0.3	22.8	13.1	17.8876	2.5	3.8
C04	12-05-1989	0	21.8	10.8	19.3398	2.7	3.7
C04	13-05-1989	0.3	21.7	10	19.9581	2.9	3.8
C04	14-05-1989	6.4	16.8	10.9	13.8113	5.3	3.3
C04	15-05-1989	4.3	15	9.7	13.1467	7.5	3.6
C04	16-05-1989	5	14.2	9.5	12.3762	4.3	2.5
C04	17-05-1989	2	21.5	10.4	19.8699	1.8	3.6
C04	18-05-1989	1	23.4	10.7	21.5507	1.8	3.9
C04	19-05-1989	1.7	22.3	12.4	18.9372	1.9	3.6
C04	20-05-1989	2.6	22.9	12	19.924	2.1	3.8
C04	21-05-1989	1	23.2	12	20.4632	3.4	4.2
C04	22-05-1989	0	20.6	12.4	17.3356	4.8	4.7
C04	23-05-1989	0	19.5	6.3	22.4061	2.1	3.8
C04	24-05-1989	0	21.4	6	24.3402	1.8	4
C04	25-05-1989	0	22.2	8.5	22.1729	2.4	4.2
C04	26-05-1989	0	21.3	8.1	22.214	2.1	4
C04	27-05-1989	0	24	8.6	24.5846	2	4.4
C04	28-05-1989	0	24.7	9.7	24.3546	1.9	4.4
C04	29-05-1989	0	24.7	9.3	24.8158	1.7	4.4
C04	30-05-1989	0	25	10.6	24.0437	2.4	4.5
C04	31-05-1989	1.9	22.5	13.2	18.9845	2.2	3.9
C04	01-06-1989	2.6	17.6	12.1	14.3734	2.1	2.6
C04	02-06-1989	3.3	19.8	14.4	14.0038	2.9	3.2
C04	03-06-1989	3	20.4	11.9	18.2851	1.8	3.5
C04	04-06-1989	0.4	19.3	11	17.998	2.4	3.5
C04	05-06-1989	0	21.9	9.1	22.8845	3.4	4.4
C04	06-06-1989	0.5	18.8	9.6	19.2279	4.5	4.3
C04	07-06-1989	0.1	23.3	9.5	20.8461	3.3	4.5
C04	08-06-1989	1.7	18	10	17.8603	3.2	3.6
C04	09-06-1989	0	22.8	8.5	24.3598	2	4.4
C04	10-06-1989	0	24.7	9	25.5957	1.6	4.6
C04	11-06-1989	0	24.6	11	23.778	3.4	5
C04	12-06-1989	0	22.9	12.3	20.8743	6.9	5.9
C04	13-06-1989	0.3	18.7	13.8	13.4009	6.5	4
C04	14-06-1989	0.1	22.6	14.3	18.3404	5.3	5.4
C04	15-06-1989	0.5	21.9	7.9	24.243	3.1	4.7
C04	16-06-1989	0.4	18.2	8.4	20.5423	4	4
C04	17-06-1989	0.4	15.2	10.2	13.6183	3.7	2.8
C04	18-06-1989	4.8	18.8	12.1	16.2878	2.8	3.2
C04	19-06-1989	0	23.9	9.9	24.2931	3.1	4.5
C04	20-06-1989	2.8	20.3	11.8	18.6389	3.3	3.9
C04	21-06-1989	2.2	20.1	12.9	17.0815	2.1	3.3
C04	22-06-1989	1.6	26.1	13.7	22.8764	1.5	4.5
C04	23-06-1989	2.2	23.8	12.8	21.3382	3.2	4.5
C04	24-06-1989	0.4	21.7	14	17.6578	4.8	4.3
C04	25-06-1989	0.1	25.2	15.7	19.8142	3.3	4.6
C04	26-06-1989	0.6	26	14.7	21.5856	1.8	4.4
C04	27-06-1989	0.4	27.3	14.8	22.7898	1.6	4.6
C04	28-06-1989	4.3	23.9	15.3	18.5908	4.6	4.8
C04	29-06-1989	0	23.8	12.3	21.8201	3.4	4.9
C04	30-06-1989	0	24.2	11.6	22.9484	2.5	4.6
C04	01-07-1989	0	26.8	13.4	23.5722	2	4.8
C04	02-07-1989	2	27.4	14	23.5828	2.5	5
C04	03-07-1989	2.1	26.5	16.3	20.3607	4.3	5
C04	04-07-1989	1.2	29	17.6	21.5591	2.9	5.2
C04	05-07-1989	5.7	29.2	16	21.7972	2.6	5.1
C04	06-07-1989	0	28.5	16.3	22.2678	2.1	5
C04	07-07-1989	0	30.9	15.5	25.1748	2.7	5.7
C04	08-07-1989	0	31.5	17.4	24.0427	3.4	6
C04	09-07-1989	0	30.7	19.3	21.3662	2.5	5.4
C04	10-07-1989	0.3	29	18.7	20.7195	2.6	5.1
C04	11-07-1989	8	29	17	21.8413	2.1	4.9
C04	12-07-1989	7.3	25.9	17.6	20.1091	2.8	4.6
C04	13-07-1989	6.5	26.9	17.8	18.7363	3.1	4.9
C04	14-07-1989	3.6	24.7	16.9	17.1284	3.5	4.6
C04	15-07-1989	0.4	21.8	13	18.4596	3.4	4.4
C04	16-07-1989	0	24.4	13.1	20.7151	3.6	5
C04	17-07-1989	0	24.8	14.5	19.4719	3.9	4.7
C04	18-07-1989	1.5	22.3	8.2	23.2378	2.7	4.1
C04	19-07-1989	0.1	21.3	11	19.6224	4.2	4.6
C04	20-07-1989	0	25.4	10.2	24.2566	2.4	4.8
C04	21-07-1989	0	25.9	12	22.8678	2.2	4.6
C04	22-07-1989	0	26	11.5	23.2997	1.7	4.5
C04	23-07-1989	0	28.9	14.6	23.0565	2.2	5
C04	24-07-1989	0.4	28.9	18.1	19.6887	2.5	4.7
C04	25-07-1989	1.8	26.2	15.9	19.0725	2	4
C04	26-07-1989	6.9	21.9	17.9	11.1408	2	2.8
C04	27-07-1989	0	27.3	15.9	20.1053	2.4	4.6
C04	28-07-1989	0.9	24.6	16	17.3122	3.3	4.2
C04	29-07-1989	0.1	25.1	15.8	17.7921	3.1	4.4
C04	30-07-1989	0	27.3	13.9	21.5197	2.8	4.6
C04	31-07-1989	15.5	21	15.6	19.1967	3.1	4.5
C04	01-08-1989	2.9	19.8	11.1	16.9255	3.6	3.7
C04	02-08-1989	0	19.4	10.4	16.957	4.9	4.2
C04	03-08-1989	0.6	16.6	11	13.171	3.4	3
C04	04-08-1989	3	20.7	11.1	17.1907	2.2	3.2
C04	05-08-1989	0	26.4	11.5	22.0673	2	4.1
C04	06-08-1989	0	26.8	13.7	19.2594	1.5	4.4
C04	07-08-1989	0	28.4	15.4	19.1762	1.6	4.3
C04	08-08-1989	0.1	27.3	16.7	18.1047	2.2	4
C04	09-08-1989	12.6	22.2	17.3	11.7056	3.2	3
C04	10-08-1989	0	26.2	13.9	19.2768	2.2	4
C04	11-08-1989	0	26.8	15.1	18.7168	2.1	3.8
C04	12-08-1989	0	28.3	16.7	18.587	1.7	4.1
C04	13-08-1989	2.9	23.9	18.1	12.6341	2	3.1
C04	14-08-1989	0	29.1	14.5	20.7085	1.5	4
C04	15-08-1989	0	31.2	18	19.4318	2.2	4.4
C04	16-08-1989	0	31.8	17.9	19.6698	2.9	4.8
C04	17-08-1989	0	30.4	18.7	17.9495	2.9	4.6
C04	18-08-1989	6.3	27.4	19	14.8471	4.3	4.2
C04	19-08-1989	5.2	21.5	17.2	10.2404	4	2.7
C04	20-08-1989	6.7	26.5	16.3	16.2466	1.8	3.4
C04	21-08-1989	0	28.7	16	18.3226	1.4	3.7
C04	22-08-1989	0	27.8	16.9	17.1556	1.2	3.6
C04	23-08-1989	0	26.9	17.7	16.3643	3.7	4
C04	24-08-1989	0	25.8	17	14.523	2.6	3.5
C04	25-08-1989	0	27.4	15	17.3739	2.8	3.9
C04	26-08-1989	6.1	19.3	14.4	10.9903	2.4	2.7
C04	27-08-1989	2.1	23.9	14.2	14.9158	3.3	3.2
C04	28-08-1989	18.2	17.4	13.8	11.9248	4.5	3.4
C04	29-08-1989	0	15.3	11.6	7.9864	7.8	3.6
C04	30-08-1989	2.8	13.3	10.3	7.3766	7.9	2.4
C04	31-08-1989	3.6	23.3	10.9	14.8799	6.6	3.2
C04	01-09-1989	0	21.8	8.5	16.9318	2.8	3.1
C04	02-09-1989	0	22.5	8.9	15.2138	3.3	3.1
C04	03-09-1989	9.4	14	12.4	6.2509	4.1	1.7
C04	04-09-1989	0.3	15.1	10.9	8.8829	4.7	2
C04	05-09-1989	6.8	17.1	11.5	10.0491	6.1	2.7
C04	06-09-1989	0	19.6	10.2	13.3126	3.6	2.9
C04	07-09-1989	0	20.3	7.8	15.506	2	2.5
C04	08-09-1989	0	21.2	7.7	15.9965	1.6	2.4
C04	09-09-1989	0	21	10.3	13.9693	1.9	2.5
C04	10-09-1989	0	22.5	9.9	15.0219	1.8	2.5
C04	11-09-1989	0	23.6	11	14.2564	1.9	2.6
C04	12-09-1989	13.7	18.5	13.7	8.7635	1.7	1.8
C04	13-09-1989	0	20	12.4	10.9766	3.5	2.6
C04	14-09-1989	0.3	18.9	11.8	10.4384	1.9	2
C04	15-09-1989	0.2	20.3	10.5	12.2505	2.7	2.2
C04	16-09-1989	5.3	24.2	13.9	12.5381	3.4	2.8
C04	17-09-1989	0	26.5	11.9	15.1033	2.7	2.8
C04	18-09-1989	0	25.7	12.6	14.0485	1.7	2.4
C04	19-09-1989	0	27.7	13.9	14.264	3.5	3.1
C04	20-09-1989	0	25.6	13.8	12.9111	1.5	2.3
C04	21-09-1989	0	25.9	13.5	12.9761	1.6	2.4
C04	22-09-1989	0	25.5	13	13.0369	2.9	2.7
C04	23-09-1989	0	23.8	11.2	12.9153	2.8	2.6
C04	24-09-1989	0	23.9	9.5	13.7127	1.6	2.1
C04	25-09-1989	0	22.6	9.6	12.7217	1.4	1.9
C04	26-09-1989	0	21.3	11.1	11.0569	2.4	1.9
C04	27-09-1989	0	19	9.3	10.5336	2.6	1.6
C04	28-09-1989	13.5	13.6	10.4	5.405	6.6	1.8
C04	29-09-1989	1.1	15.7	11.2	7.54	7.7	2.3
C04	30-09-1989	0	15.8	7.4	9.3392	6.3	2.6
C04	01-10-1989	0	15.6	10	7.2574	4.3	2.3
C04	02-10-1989	0	17.7	6.9	10.4578	3.9	2
C04	03-10-1989	6.8	14.1	7	7.9474	6.6	2.9
C04	04-10-1989	0	13.7	4.9	9.0226	3.9	1.9
C04	05-10-1989	0	15.4	0.8	11.9327	1.2	1.2
C04	06-10-1989	0	17.2	1.2	11.9054	1.7	1.3
C04	07-10-1989	2.1	12.6	8.2	5.5051	2.1	1.1
C04	08-10-1989	0.1	11.2	4.1	7.4771	2.5	0.9
C04	09-10-1989	0.5	13.3	8.1	6.1089	5.7	2.1
C04	10-10-1989	0	13.6	6.4	7.3559	5.5	2
C04	11-10-1989	0	14.9	3.8	9.1742	4.6	1.9
C04	12-10-1989	0.3	15.1	7.5	7.3222	2.1	1.4
C04	13-10-1989	0	18.1	2.9	10.8347	1.7	1.1
C04	14-10-1989	0	17.8	3.6	10.2122	1.5	1
C04	15-10-1989	1.1	14.7	8.1	6.3893	5	2
C04	16-10-1989	0	14.4	4.1	8.2142	2.9	1.4
C04	17-10-1989	0	17.8	2.3	10.2492	1.8	1.1
C04	18-10-1989	0	19.1	3	10.3223	1.3	1
C04	19-10-1989	0	19.2	3.5	10.0126	2.3	1.1
C04	20-10-1989	0	14.2	5.7	6.9498	2.4	1.2
C04	21-10-1989	0	19.1	5.2	8.9857	1.9	1.1
C04	22-10-1989	0	20.6	7	8.7494	2.7	1.2
C04	23-10-1989	0	22.8	7.8	9.1103	3.5	1.6
C04	24-10-1989	0	22.4	5.8	9.0656	1.6	1
C04	25-10-1989	0	22.6	6.3	8.3831	1.6	1
C04	26-10-1989	0	21.7	6.9	8.5807	1.2	0.9
C04	27-10-1989	0	19.8	5.8	8.1437	1.8	0.8
C04	28-10-1989	0	21.3	7.8	7.846	4.4	1.5
C04	29-10-1989	0.4	17.8	8.1	6.3549	2.2	1.2
C04	30-10-1989	0.8	16.4	7.4	5.9645	2.9	0.9
C04	31-10-1989	0.3	17.5	11	4.6705	2.9	1.5
C04	01-11-1989	2.9	18.5	8.5	6.1021	2.6	1
C04	02-11-1989	0	19	8.2	6.2821	2.5	1.1
C04	03-11-1989	0	17.2	4.9	6.6557	3.6	0.9
C04	04-11-1989	0.3	16.5	9.4	4.629	4.8	1.5
C04	05-11-1989	0.1	13.9	4.6	5.1097	3.5	0.9
C04	06-11-1989	1.4	11	6.7	3.1479	3.7	0.9
C04	07-11-1989	1.2	10.8	4.9	3.9276	4.5	1.3
C04	08-11-1989	0.1	9.2	3.8	3.4612	5.3	1.2
C04	09-11-1989	0	10.5	4.4	3.7401	1.9	0.7
C04	10-11-1989	0	11.5	3.2	4.6302	2.3	0.9
C04	11-11-1989	0	8.7	-1.3	4.8084	1.7	0.5
C04	12-11-1989	0	3.7	-2.4	3.5604	1.7	0.2
C04	13-11-1989	0	4.5	0.5	2.4899	2.5	0.5
C04	14-11-1989	0	7.4	-2.9	4.5694	2.1	0.5
C04	15-11-1989	0	8.8	-2.2	4.9021	4.2	0.6
C04	16-11-1989	0	7.9	2.9	2.8356	5.7	1.6
C04	17-11-1989	0	3.9	-3.4	3.7073	2.4	0.6
C04	18-11-1989	0	3.5	-5	4.1591	4.2	0.8
C04	19-11-1989	0	3.9	-5.4	4.2373	5	0.8
C04	20-11-1989	0	3.6	-1.6	2.7606	3.2	0.6
C04	21-11-1989	0	2.4	-2.5	2.5752	1.2	0.3
C04	22-11-1989	0	6	-1.5	3.2657	3.5	0.5
C04	23-11-1989	2.6	3.7	0.3	2.1541	6.1	1.5
C04	24-11-1989	0	6.1	-5.2	4.442	3.1	0.8
C04	25-11-1989	0	1.4	-3.6	2.7734	4.4	0.8
C04	26-11-1989	0	2.1	-8.1	3.5579	5	0.7
C04	27-11-1989	0.7	4.2	-1.8	2.6611	3.8	0.7
C04	28-11-1989	0.4	7.1	-3	3.5567	7.6	0.9
C04	29-11-1989	0	0.8	-3.5	2.6556	2.6	0.7
C04	30-11-1989	0	0.8	-9.5	3.2811	2.2	0.4
C04	01-12-1989	0	0.9	-2.6	2.6657	1.4	0.5
C04	02-12-1989	0	4.9	-8.3	4.403	2	0.3
C04	03-12-1989	0	2.3	-7.5	3.5828	1.2	0.2
C04	04-12-1989	0	-1.7	-8.5	2.671	1.3	0.2
C04	05-12-1989	0	3.9	-7.7	3.9093	2.2	0.1
C04	06-12-1989	0	-0.5	-4.6	1.7528	2	0.4
C04	07-12-1989	0	5.8	-4.7	3.5542	5.5	0.7
C04	08-12-1989	0	3.3	-4.7	2.8477	2.2	0.5
C04	09-12-1989	0	2.1	-9.1	3.6728	3.7	0.2
C04	10-12-1989	0	0	-4.3	1.922	3.5	0.9
C04	11-12-1989	0	-1.1	-10.4	3.1885	2.2	0.3
C04	12-12-1989	0	2.6	-7.8	3.4192	2.9	0.3
C04	13-12-1989	0	5.6	-2.3	2.8109	3.2	0.5
C04	14-12-1989	0	13.9	1.6	3.7708	4.2	0.9
C04	15-12-1989	0	15.3	4.7	3.3848	4.6	1.1
C04	16-12-1989	0	17.2	5.1	3.2928	4.2	1.2
C04	17-12-1989	0	17.7	8.2	3.0933	6.1	2
C04	18-12-1989	2.1	14.2	6.5	2.6617	5.4	1.1
C04	19-12-1989	0.4	17.3	9.3	2.44	6.4	2.2
C04	20-12-1989	0.8	11.8	3.8	2.7529	3	0.7
C04	21-12-1989	0	13.4	5.1	2.7531	2.3	0.6
C04	22-12-1989	0	10.8	4.7	2.0561	3.7	0.9
C04	23-12-1989	0	9.6	3.1	2.0602	5.8	1.6
C04	24-12-1989	1.4	6.9	-0.5	2.6023	1.8	0.4
C04	25-12-1989	0.1	4.7	0.9	1.4268	1.8	0.5
C04	26-12-1989	0	0.1	-1.8	1.4542	2.8	0.6
C04	27-12-1989	0	0	-3.1	1.4819	4.1	0.5
C04	28-12-1989	0	1.7	-3.8	2.0157	3	0.5
C04	29-12-1989	0	0.8	-6.3	2.506	1.7	0.2
C04	30-12-1989	0	-1.3	-6.1	1.8521	1.9	0.2
C04	31-12-1989	0	-0.7	-4.6	1.5749	4	0.3
C04	01-01-1990	0	-0.5	-2.4	0.7274	3.8	0.6
C04	02-01-1990	0	0.3	-2.4	1.1345	1.5	0.6
C04	03-01-1990	0	-0.2	-2.6	1.6926	1.8	0.6
C04	04-01-1990	0	0.8	-7.9	3.1106	3	0.3
C04	05-01-1990	0	-3.6	-6.3	1.1989	4.9	0.5
C04	06-01-1990	0	-3	-4.6	2.1013	2.9	0.6
C04	07-01-1990	0	-5.3	-11.5	2.529	1.9	0.2
C04	08-01-1990	0	-7.6	-11.4	1.6029	1.7	0.2
C04	09-01-1990	0	-3.1	-9.7	2.706	1.5	0.2
C04	10-01-1990	0	-0.3	-7.7	2.9259	1.4	0.3
C04	11-01-1990	0	-2.8	-9.4	2.7515	1.2	0.1
C04	12-01-1990	0	-4	-7.1	2.1226	1	0.3
C04	13-01-1990	0	-3.6	-6.5	1.6784	1	0.4
C04	14-01-1990	0	-3.2	-7.5	2.1053	0.5	0.2
C04	15-01-1990	0	-4	-5	0.8396	1.8	0.5
C04	16-01-1990	0	4.7	-7.2	4.4937	2.7	0.2
C04	17-01-1990	0	11.1	-0.5	4.5305	1.9	0.5
C04	18-01-1990	0.1	6.6	-0.6	3.0133	3.4	0.7
C04	19-01-1990	0	7.2	-1.2	3.7914	3.9	1
C04	20-01-1990	0	7	-3.8	4.5631	3.4	0.5
C04	21-01-1990	0.7	7.8	1.5	3.61	3.5	0.7
C04	22-01-1990	0	13.3	3.8	4.2247	2.7	1.1
C04	23-01-1990	0	8.5	-2.4	4.6675	2.6	0.4
C04	24-01-1990	0	6.5	-1.4	3.9376	3.2	0.5
C04	25-01-1990	0	10.1	0.8	4.475	4.9	0.9
C04	26-01-1990	1.7	9.7	3.9	2.9737	4.1	1.2
C04	27-01-1990	0.1	8.2	0.7	4.2124	4.4	1
C04	28-01-1990	0	8.9	0	4.7611	6.2	0.9
C04	29-01-1990	0.2	6.3	-0.2	3.3419	2.7	0.7
C04	30-01-1990	0	10	1.5	4.5386	3.8	0.7
C04	31-01-1990	0	7.6	0.8	4.6205	4.1	0.4
C04	01-02-1990	0	11.3	2.9	4.833	4.2	0.9
C04	02-02-1990	0	9.6	1.3	5.4708	3.3	0.6
C04	03-02-1990	0.6	12.7	3.2	5.398	4.3	1
C04	04-02-1990	0	12.8	3.8	5.2516	4.7	1.9
C04	05-02-1990	0	10.8	-2.7	6.9175	1.3	0.5
C04	06-02-1990	0	11.5	-3.1	7.416	3.7	0.7
C04	07-02-1990	0	9.7	-1.1	6.2741	3.3	0.8
C04	08-02-1990	0	9.4	-2.7	6.7977	2.9	0.5
C04	09-02-1990	0	9.5	2.2	4.5124	5.3	1.7
C04	10-02-1990	0	9.2	-1.1	6.4401	2.8	1
C04	11-02-1990	2.1	4.1	-0.1	3.6174	4.5	0.9
C04	12-02-1990	0.5	3.4	-0.7	3.7498	3	0.6
C04	13-02-1990	0.1	7.5	0	5.601	2.4	0.9
C04	14-02-1990	0.4	8.6	-1.8	6.9785	5.8	1
C04	15-02-1990	6.6	9.2	1	5.9032	6.7	1.5
C04	16-02-1990	0	8.3	0.3	5.2195	5.2	1.4
C04	17-02-1990	0	8.5	-0.4	6.7092	3.1	1.2
C04	18-02-1990	0	10.2	-2.1	7.5548	1.9	0.8
C04	19-02-1990	0	13.8	-0.4	9.1265	1.1	0.7
C04	20-02-1990	0	14.8	0.6	9.1925	1.7	0.8
C04	21-02-1990	0	17.4	0.8	9.5687	2.8	1.2
C04	22-02-1990	0	15.3	2.7	8.8299	3.2	1.3
C04	23-02-1990	0	13.8	-0.9	9.9344	1.7	1
C04	24-02-1990	0	15.7	-0.6	10.6342	1.9	1.1
C04	25-02-1990	0	17.4	0.5	11.1037	2.1	1.2
C04	26-02-1990	0	17.8	2.7	10.4643	5.4	2
C04	27-02-1990	2.3	13.9	3.8	7.4779	8.3	2.7
C04	28-02-1990	0	9.8	2.5	7.1211	6.9	2.4
C04	01-03-1990	6.2	11.4	3.7	7.4609	9	3.3
C04	02-03-1990	1.3	9.1	0.4	8.0664	5.5	2
C04	03-03-1990	0	6.7	-1.7	8.0403	6.5	1.9
C04	04-03-1990	0	11	-0.1	9.6743	4.7	1.9
C04	05-03-1990	0	12.1	1.4	8.3142	3.3	1.7
C04	06-03-1990	0	16.1	0.9	11.9545	4.8	2.6
C04	07-03-1990	0	15.9	8.2	7.8564	4.7	3
C04	08-03-1990	0	18.5	-0.2	13.7813	1.8	1.5
C04	09-03-1990	0	17.4	4	11.6589	3.5	2.1
C04	10-03-1990	0.4	8.9	4	6.5187	4.6	1.7
C04	11-03-1990	4.7	20.5	3.5	13.6812	4.2	2.2
C04	12-03-1990	0	20.2	5.2	12.7552	2.9	2.1
C04	13-03-1990	0	14	5.5	9.2639	3.6	2.3
C04	14-03-1990	0	13.3	0.1	12.3015	2.4	1.7
C04	15-03-1990	0	13.1	3.7	10.3568	1.7	1.5
C04	16-03-1990	0	14.9	0.4	13.3982	2.3	1.7
